match_id,date,home_elo,away_elo,home_form,away_form,home_win_rate,away_win_rate,home_rest_days,away_rest_days,result
335,2022-04-30,1645.83,1466.27,12,6,0.6875,0.0625,10,9,H
336,2022-04-30,1488.38,1420.86,5,6,0.3125,0.125,11,9,D
337,2022-04-30,1519.71,1559.05,8,10,0.5,0.4375,9,10,H
338,2022-05-01,1475.23,1495.05,6,9,0.375,0.4375,12,11,D
339,2022-05-01,1431.58,1475.68,5,4,0.25,0.3125,11,11,D
340,2022-05-01,1470.1,1543.38,8,8,0.5,0.375,7,10,D
341,2022-05-01,1589.97,1429.74,9,6,0.625,0.125,7,12,H
342,2022-05-02,1474.26,1541.01,7,8,0.4375,0.5,12,13,D
343,2022-05-06,1424.75,1543.43,7,8,0.17647058823529413,0.35294117647058826,6,5,H
344,2022-05-07,1425.64,1430.7,6,3,0.35294117647058826,0.11764705882352941,6,6,A
345,2022-05-07,1528.69,1484.49,10,3,0.5294117647058824,0.29411764705882354,7,7,D
346,2022-05-07,1459.02,1473.65,5,7,0.11764705882352941,0.23529411764705882,8,6,H
347,2022-05-07,1476.57,1419.5,4,6,0.29411764705882354,0.058823529411764705,6,7,H
348,2022-05-07,1541.25,1594.08,8,9,0.5294117647058824,0.47058823529411764,5,6,A
349,2022-05-08,1474.02,1470.05,7,8,0.4117647058823529,0.17647058823529413,6,7,D
350,2022-05-08,1521.84,1573.54,7,7,0.5882352941176471,0.35294117647058826,8,9,D
351,2022-05-08,1462.52,1496.63,3,7,0.5294117647058824,0.4117647058823529,8,7,D
352,2022-05-08,1550.08,1649.58,7,15,0.6470588235294118,0.7647058823529411,8,8,H
353,2022-05-10,1487.79,1530.61,3,5,0.29411764705882354,0.47058823529411764,3,3,A
354,2022-05-10,1442.68,1525.38,5,8,0.23529411764705882,0.23529411764705882,3,3,H
355,2022-05-10,1604.71,1482.94,9,7,0.6470588235294118,0.29411764705882354,3,3,H
356,2022-05-11,1413.13,1461.34,6,4,0.35294117647058826,0.058823529411764705,4,3,H
357,2022-05-11,1497.8,1471.79,8,5,0.29411764705882354,0.058823529411764705,3,3,D
358,2022-05-11,1574.21,1413.65,8,6,0.6470588235294118,0.11764705882352941,3,4,D
359,2022-05-11,1465.37,1560.78,7,7,0.35294117647058826,0.4117647058823529,4,3,A
360,2022-05-12,1532.18,1467.3,5,7,0.5294117647058824,0.23529411764705882,6,5,H
361,2022-05-12,1472.29,1521.17,8,8,0.47058823529411764,0.23529411764705882,4,4,A
362,2022-05-12,1638.88,1436.0,12,7,0.7058823529411765,0.11764705882352941,4,6,H
363,2022-05-14,1452.11,1476.87,1,2,0.5,0.2777777777777778,3,4,D
364,2022-05-15,1515.16,1494.97,7,6,0.5,0.3888888888888889,5,4,H
365,2022-05-15,1570.19,1568.3,10,6,0.6666666666666666,0.3333333333333333,4,4,D
366,2022-05-15,1541.53,1452.9,5,8,0.5,0.16666666666666666,5,5,H
367,2022-05-15,1461.13,1642.24,7,12,0.16666666666666666,0.7222222222222222,3,3,D
368,2022-05-15,1478.07,1455.96,7,7,0.3333333333333333,0.2222222222222222,5,4,H
369,2022-05-15,1474.61,1609.59,6,12,0.3888888888888889,0.5,4,5,D
370,2022-05-15,1432.64,1422.36,7,9,0.2222222222222222,0.05555555555555555,3,4,H
371,2022-05-15,1419.55,1461.54,4,8,0.3333333333333333,0.16666666666666666,4,3,H
372,2022-05-15,1531.92,1538.35,10,5,0.5555555555555556,0.3333333333333333,3,3,A
373,2022-05-20,1639.27,1547.14,10,7,0.7222222222222222,0.5,5,5,D
374,2022-05-20,1452.48,1440.23,5,7,0.4444444444444444,0.1111111111111111,5,5,A
375,2022-05-21,1478.31,1485.34,3,7,0.2777777777777778,0.2777777777777778,7,6,H
376,2022-05-22,1448.69,1476.32,4,7,0.3333333333333333,0.05555555555555555,7,7,H
377,2022-05-22,1414.77,1464.09,6,5,0.3888888888888889,0.2222222222222222,7,7,A
378,2022-05-22,1447.29,1450.68,8,2,0.2777777777777778,0.05555555555555555,7,8,D
379,2022-05-22,1487.64,1428.6,3,7,0.2777777777777778,0.1111111111111111,7,7,A
380,2022-05-22,1607.88,1519.97,10,7,0.6666666666666666,0.2777777777777778,7,7,A
381,2022-05-22,1570.48,1522.49,7,10,0.6111111111111112,0.2222222222222222,7,7,H
382,2022-05-22,1550.3,1568.01,7,8,0.5555555555555556,0.4444444444444444,7,7,A
383,2022-08-12,1473.97,1577.08,3,7,0.2631578947368421,0.3157894736842105,82,82,H
384,2022-08-13,1477.28,1452.71,7,3,0.3684210526315789,0.05263157894736842,84,83,D
385,2022-08-13,1500.0,1534.34,0,7,0.5,0.3157894736842105,7,83,A
386,2022-08-13,1593.5,1440.02,10,2,0.631578947368421,0.15789473684210525,83,85,D
387,2022-08-14,1474.83,1538.67,8,7,0.15789473684210525,0.3684210526315789,84,84,A
388,2022-08-14,1486.37,1500.0,6,0,0.3157894736842105,0.5,85,7,H
389,2022-08-14,1500.0,1634.8,0,8,0.5,0.6842105263157895,7,86,A
390,2022-08-15,1515.89,1442.28,7,7,0.5263157894736842,0.15789473684210525,85,85,D
391,2022-08-15,1467.68,1579.65,4,10,0.3684210526315789,0.47368421052631576,85,85,A
392,2022-08-15,1551.62,1457.33,8,4,0.5263157894736842,0.21052631578947367,87,85,H
393,2022-08-19,1455.5,1445.79,4,2,0.47368421052631576,0.15,6,6,A
394,2022-08-19,1566.28,1488.84,6,0,0.631578947368421,0.5,7,6,D
395,2022-08-20,1484.77,1464.5,5,7,0.3,0.2631578947368421,8,6,H
396,2022-08-20,1446.32,1557.09,8,10,0.3684210526315789,0.47368421052631576,5,5,A
397,2022-08-20,1474.49,1643.1,7,8,0.35,0.7,7,6,A
398,2022-08-21,1511.85,1494.63,5,8,0.5,0.2631578947368421,6,7,H
399,2022-08-21,1588.59,1545.51,13,10,0.631578947368421,0.35,6,8,A
400,2022-08-21,1548.99,1587.74,9,8,0.5263157894736842,0.47368421052631576,7,8,A
401,2022-08-22,1451.85,1491.7,3,0,0.3684210526315789,0.5,7,8,D
402,2022-08-22,1491.75,1458.74,0,3,0.5,0.05263157894736842,8,7,H
403,2022-08-26,1498.74,1467.12,3,4,1.0,0.2631578947368421,4,6,A
404,2022-08-26,1566.07,1492.1,13,7,0.55,0.3684210526315789,6,6,H
405,2022-08-27,1450.84,1537.95,4,9,0.35,0.4,5,6,A
406,2022-08-27,1458.18,1437.34,4,8,0.42105263157894735,0.15,8,7,A
407,2022-08-27,1492.71,1562.15,1,6,0.0,0.3,5,8,H
408,2022-08-28,1451.75,1558.78,2,12,0.35,0.38095238095238093,6,7,D
409,2022-08-28,1598.78,1492.96,8,1,0.6,0.0,7,9,H
410,2022-08-28,1443.11,1650.47,3,11,0.45,0.7142857142857143,9,8,A
411,2022-08-29,1457.18,1519.26,4,7,0.15,0.21052631578947367,9,8,A
412,2022-08-29,1487.22,1575.32,7,10,0.35,0.5,8,8,A
413,2022-09-02,1480.09,1446.81,7,4,0.3333333333333333,0.25,7,4,H
414,2022-09-03,1450.03,1485.76,10,3,0.35,0.0,7,8,D
415,2022-09-03,1656.83,1572.03,11,13,0.6842105263157895,0.5,6,8,H
416,2022-09-03,1547.6,1584.94,9,10,0.5,0.5238095238095238,7,5,D
417,2022-09-03,1552.31,1604.0,5,8,0.6,0.5,7,6,A
418,2022-09-04,1486.14,1445.49,6,4,0.3333333333333333,0.19047619047619047,9,8,H
419,2022-09-04,1529.63,1436.74,10,3,0.5238095238095238,0.05,6,7,A
420,2022-09-04,1557.86,1441.19,10,4,0.5263157894736842,0.2,7,8,H
421,2022-09-04,1477.6,1452.67,7,2,0.3333333333333333,0.05,6,7,H
422,2022-09-05,1487.74,1502.55,1,4,0.0,0.0,8,9,H
423,2022-09-09,1486.89,1496.03,4,4,0.5,0.0,6,4,H
424,2022-09-10,1438.7,1484.8,4,9,0.4,0.25,6,6,H
425,2022-09-10,1451.23,1541.64,5,4,0.42857142857142855,0.2857142857142857,6,7,A
426,2022-09-10,1439.83,1614.67,3,10,0.14285714285714285,0.5238095238095238,8,7,A
427,2022-09-10,1586.02,1487.07,10,7,0.6,0.3,7,8,H
428,2022-09-11,1662.53,1448.91,13,8,0.7,0.19047619047619047,8,8,H
429,2022-09-11,1436.21,1515.14,4,7,0.3333333333333333,0.25,7,7,A
430,2022-09-11,1445.47,1546.52,1,7,0.3333333333333333,0.42857142857142855,7,8,H
431,2022-09-11,1566.33,1562.84,10,13,0.5714285714285714,0.36363636363636365,8,7,H
432,2022-09-12,1494.27,1492.93,4,9,0.5,0.35,7,8,A
433,2022-09-16,1487.9,1432.62,4,0,0.5,0.23809523809523808,7,6,A
434,2022-09-17,1445.72,1482.11,5,4,0.3333333333333333,0.0,6,5,H
435,2022-09-17,1621.87,1426.32,13,1,0.6190476190476191,0.19047619047619047,7,6,H
436,2022-09-17,1475.63,1481.7,6,7,0.36363636363636365,0.2857142857142857,7,7,H
437,2022-09-17,1525.03,1447.87,10,7,0.5,0.18181818181818182,6,7,H
438,2022-09-18,1505.09,1456.22,12,4,0.36363636363636365,0.047619047619047616,6,7,A
439,2022-09-18,1555.06,1551.2,10,4,0.55,0.3181818181818182,7,8,D
440,2022-09-18,1574.11,1495.01,12,7,0.5909090909090909,0.0,7,9,H
441,2022-09-18,1535.77,1441.68,7,4,0.47619047619047616,0.09523809523809523,7,8,H
442,2022-09-18,1591.39,1665.72,10,15,0.6190476190476191,0.7272727272727273,8,7,A
443,2022-09-30,1530.91,1473.21,12,4,0.5217391304347826,0.0,13,13,H
444,2022-10-01,1446.21,1552.83,3,8,0.13636363636363635,0.34782608695652173,15,13,D
445,2022-10-01,1469.64,1474.32,7,4,0.36363636363636365,0.0,13,15,A
446,2022-10-01,1553.43,1581.37,5,7,0.5714285714285714,0.5,13,13,A
447,2022-10-01,1454.61,1625.35,7,15,0.36363636363636365,0.5454545454545454,14,14,A
448,2022-10-02,1436.19,1483.67,3,6,0.4090909090909091,0.23809523809523808,14,15,D
449,2022-10-02,1473.66,1579.94,6,12,0.36363636363636365,0.47619047619047616,15,14,H
450,2022-10-02,1489.18,1541.26,7,7,0.6666666666666666,0.4090909090909091,14,14,A
451,2022-10-02,1675.74,1491.67,15,9,0.7142857142857143,0.38095238095238093,14,14,D
452,2022-10-03,1441.99,1422.84,6,1,0.42857142857142855,0.18181818181818182,16,16,H
453,2022-10-07,1498.0,1484.46,7,7,0.34782608695652173,0.22727272727272727,5,5,A
454,2022-10-08,1466.86,1449.35,3,6,0.3333333333333333,0.17391304347826086,8,5,H
455,2022-10-08,1592.72,1478.52,10,4,0.5909090909090909,0.0,7,6,H
456,2022-10-08,1542.08,1537.27,4,12,0.5454545454545454,0.2857142857142857,7,8,D
457,2022-10-08,1457.64,1669.42,7,13,0.34782608695652173,0.7391304347826086,7,6,A
458,2022-10-09,1486.31,1569.04,6,9,0.3333333333333333,0.45454545454545453,8,7,D
459,2022-10-09,1447.12,1435.4,4,4,0.13043478260869565,0.09090909090909091,8,7,D
460,2022-10-09,1551.92,1551.92,10,6,0.5,0.3333333333333333,7,8,H
461,2022-10-09,1632.66,1484.56,15,9,0.6363636363636364,0.2727272727272727,8,7,H
462,2022-10-10,1415.49,1447.3,0,7,0.3181818181818182,0.18181818181818182,7,9,D
463,2022-10-14,1441.95,1451.39,6,6,0.45454545454545453,0.09090909090909091,6,6,D
464,2022-10-15,1473.48,1444.67,4,5,0.5,0.2727272727272727,7,6,D
465,2022-10-15,1496.95,1414.25,10,1,0.391304347826087,0.17391304347826086,8,5,D
466,2022-10-15,1448.53,1539.82,5,5,0.34782608695652173,0.30434782608695654,5,7,A
467,2022-10-15,1539.52,1597.75,10,10,0.5416666666666666,0.5217391304347826,7,7,A
468,2022-10-16,1480.22,1559.79,6,10,0.391304347826087,0.43478260869565216,7,7,A
469,2022-10-16,1675.67,1637.0,13,15,0.6818181818181818,0.5652173913043478,8,7,H
470,2022-10-16,1437.85,1486.54,5,7,0.391304347826087,0.25,7,7,H
471,2022-10-16,1568.82,1474.25,7,3,0.6086956521739131,0.0,7,8,H
472,2022-10-17,1544.05,1485.5,5,7,0.5238095238095238,0.36363636363636365,8,10,H
473,2022-10-18,1549.36,1492.7,8,8,0.5217391304347826,0.2608695652173913,3,3,D
474,2022-10-18,1453.25,1529.04,7,10,0.3333333333333333,0.2727272727272727,4,3,D
475,2022-10-18,1608.24,1440.08,12,7,0.6086956521739131,0.16666666666666666,3,4,D
476,2022-10-19,1447.57,1574.29,6,10,0.125,0.43478260869565216,4,3,D
477,2022-10-19,1477.29,1470.35,4,3,0.25,0.2608695652173913,3,3,H
478,2022-10-19,1569.66,1439.0,12,4,0.5217391304347826,0.17391304347826086,3,4,H
479,2022-10-19,1418.5,1682.51,2,13,0.30434782608695654,0.75,4,3,A
480,2022-10-20,1468.78,1470.58,3,4,0.5,0.0,4,5,H
481,2022-10-20,1479.17,1447.09,4,5,0.3333333333333333,0.08695652173913043,3,4,H
482,2022-10-20,1630.16,1550.39,12,5,0.6521739130434783,0.32,4,3,H
483,2022-10-22,1446.13,1449.05,5,7,0.43478260869565216,0.2608695652173913,4,3,H
484,2022-10-22,1484.98,1574.35,7,15,0.4,0.4583333333333333,3,3,H
485,2022-10-22,1496.32,1434.31,9,4,0.375,0.16666666666666666,4,3,A
486,2022-10-22,1687.55,1545.74,13,6,0.6956521739130435,0.3333333333333333,3,4,H
487,2022-10-23,1440.08,1413.46,5,2,0.4166666666666667,0.16666666666666666,3,4,D
488,2022-10-23,1572.81,1602.19,8,10,0.625,0.5416666666666666,4,5,A
489,2022-10-23,1462.66,1486.18,1,4,0.4,0.34782608695652173,3,3,D
490,2022-10-23,1544.57,1476.7,5,6,0.5454545454545454,0.0,3,3,H
491,2022-10-23,1635.98,1529.02,12,8,0.6666666666666666,0.2608695652173913,3,5,H
492,2022-10-24,1462.67,1453.28,3,5,0.375,0.08695652173913043,5,6,D
493,2022-10-28,1448.07,1437.23,4,6,0.3333333333333333,0.08333333333333333,6,5,D
494,2022-10-29,1470.6,1460.28,6,4,0.6,0.25,6,5,H
495,2022-10-29,1441.1,1613.5,4,13,0.12,0.56,7,6,H
496,2022-10-29,1541.28,1454.08,5,8,0.5,0.16,7,7,A
497,2022-10-29,1482.57,1641.17,6,12,0.36,0.5416666666666666,7,6,A
498,2022-10-30,1487.65,1495.39,5,10,0.36,0.2,7,8,H
499,2022-10-30,1692.01,1461.19,13,2,0.7083333333333334,0.0,8,7,D
500,2022-10-30,1523.83,1550.67,5,7,0.52,0.3076923076923077,7,7,H
501,2022-10-30,1563.93,1561.51,12,5,0.5416666666666666,0.4166666666666667,8,7,A
502,2022-10-31,1416.31,1455.66,3,3,0.2916666666666667,0.08333333333333333,8,7,A
503,2022-11-04,1468.25,1532.45,3,5,0.3333333333333333,0.25,5,5,H
504,2022-11-05,1466.68,1453.83,6,6,0.32,0.25,5,7,D
505,2022-11-05,1487.3,1405.28,7,3,0.5,0.16,6,5,H
506,2022-11-05,1452.69,1495.74,1,7,0.36,0.3333333333333333,7,6,A
507,2022-11-05,1648.81,1478.19,12,9,0.68,0.0,7,7,H
508,2022-11-06,1600.77,1439.66,10,6,0.5833333333333334,0.08,8,9,D
509,2022-11-06,1551.74,1474.93,9,5,0.52,0.25,7,8,D
510,2022-11-06,1542.05,1445.64,6,5,0.5652173913043478,0.2,7,9,A
511,2022-11-06,1573.7,1526.92,8,5,0.6,0.32,7,8,D
512,2022-11-07,1468.44,1684.95,8,13,0.4583333333333333,0.76,9,8,H
513,2022-11-08,1399.52,1477.94,2,6,0.28,0.0,3,4,A
514,2022-11-08,1522.76,1493.07,4,9,0.5384615384615384,0.16666666666666666,4,3,H
515,2022-11-08,1506.66,1652.72,10,12,0.38461538461538464,0.56,3,3,A
516,2022-11-09,1474.28,1464.2,6,7,0.6666666666666666,0.12,4,4,H
517,2022-11-09,1530.29,1547.63,5,7,0.48,0.44,3,3,A
518,2022-11-09,1445.57,1527.48,6,6,0.4,0.2962962962962963,3,3,A
519,2022-11-09,1460.21,1594.85,7,8,0.32,0.5384615384615384,3,3,H
520,2022-11-10,1482.3,1441.77,11,1,0.48,0.24,3,5,D
521,2022-11-10,1479.04,1570.33,3,8,0.34615384615384615,0.44,4,4,H
522,2022-11-10,1671.09,1456.3,10,6,0.68,0.24,3,5,H
523,2022-12-29,1487.84,1479.09,8,11,0.42857142857142855,0.19230769230769232,51,49,D
524,2022-12-29,1559.86,1529.83,5,7,0.5769230769230769,0.24,49,51,D
525,2022-12-29,1583.16,1389.62,5,1,0.56,0.15384615384615385,50,51,H
526,2022-12-30,1456.61,1471.91,6,10,0.3076923076923077,0.23076923076923078,51,51,H
527,2022-12-30,1453.13,1481.88,5,9,0.15384615384615385,0.0,50,51,D
528,2022-12-30,1444.98,1518.64,2,2,0.34615384615384615,0.3076923076923077,50,51,D
529,2022-12-30,1485.99,1674.26,9,10,0.5714285714285714,0.7307692307692307,52,50,A
530,2022-12-31,1660.7,1435.77,15,3,0.6923076923076923,0.07692307692307693,53,52,D
531,2022-12-31,1559.27,1498.67,7,10,0.5,0.36,52,53,H
532,2022-12-31,1537.28,1489.51,6,5,0.5416666666666666,0.24,52,51,H
533,2023-01-06,1386.1,1444.94,1,3,0.2692307692307692,0.23076923076923078,8,7,A
534,2023-01-06,1482.9,1451.81,4,5,0.37037037037037035,0.23076923076923078,6,7,A
535,2023-01-07,1543.89,1681.11,9,10,0.56,0.7407407407407407,7,8,H
536,2023-01-07,1463.61,1479.14,10,6,0.34615384615384615,0.14285714285714285,8,8,H
537,2023-01-07,1442.75,1485.48,4,9,0.38461538461538464,0.14285714285714285,7,9,D
538,2023-01-08,1483.2,1565.56,7,7,0.7142857142857143,0.46153846153846156,9,8,A
539,2023-01-08,1481.46,1556.93,11,5,0.46153846153846156,0.4230769230769231,10,10,A
540,2023-01-08,1518.68,1464.9,2,8,0.46153846153846156,0.11538461538461539,9,9,H
541,2023-01-08,1586.67,1653.72,7,13,0.5769230769230769,0.5769230769230769,10,8,A
542,2023-01-09,1532.77,1492.39,7,7,0.5555555555555556,0.34615384615384615,11,9,D
543,2023-01-13,1455.41,1555.66,5,9,0.3333333333333333,0.32142857142857145,7,6,D
544,2023-01-14,1470.84,1471.47,3,8,0.5,0.18518518518518517,7,6,A
545,2023-01-14,1486.4,1525.14,9,5,0.375,0.2962962962962963,7,6,H
546,2023-01-14,1495.59,1471.92,7,10,0.37037037037037035,0.2222222222222222,5,7,H
547,2023-01-14,1575.35,1529.56,10,8,0.5185185185185185,0.23076923076923078,6,5,H
548,2023-01-15,1458.45,1441.82,7,4,0.3333333333333333,0.07407407407407407,7,8,A
549,2023-01-15,1473.41,1576.44,7,4,0.625,0.5185185185185185,7,7,D
550,2023-01-16,1464.77,1375.64,8,0,0.14814814814814814,0.14814814814814814,10,10,D
551,2023-01-20,1464.69,1456.13,9,6,0.37037037037037035,0.25925925925925924,6,7,H
552,2023-01-21,1483.58,1582.0,8,13,0.4444444444444444,0.48148148148148145,7,7,A
553,2023-01-21,1454.4,1566.92,6,8,0.37037037037037035,0.4444444444444444,6,13,H
554,2023-01-21,1575.64,1458.73,5,3,0.5555555555555556,0.125,6,7,H
555,2023-01-21,1516.18,1460.37,5,6,0.48148148148148145,0.25925925925925924,7,5,H
556,2023-01-22,1554.93,1495.36,10,11,0.5769230769230769,0.125,9,8,H
557,2023-01-22,1380.04,1502.83,1,7,0.25925925925925924,0.3333333333333333,6,8,D
558,2023-01-22,1663.95,1445.87,13,4,0.6666666666666666,0.1111111111111111,14,7,H
559,2023-01-22,1522.91,1669.34,5,7,0.5357142857142857,0.7142857142857143,8,15,A
560,2023-01-23,1469.94,1474.22,4,5,0.35714285714285715,0.0,17,8,D
561,2023-01-27,1476.23,1465.47,6,8,0.5555555555555556,0.10714285714285714,4,6,H
562,2023-01-28,1453.96,1472.33,5,9,0.14285714285714285,0.21428571428571427,7,8,H
563,2023-01-28,1489.05,1667.08,8,13,0.4444444444444444,0.5925925925925926,6,6,A
564,2023-01-28,1522.58,1381.41,7,2,0.5,0.14285714285714285,7,6,H
565,2023-01-28,1442.75,1555.84,3,5,0.32142857142857145,0.42857142857142855,6,7,A
566,2023-01-29,1453.75,1467.93,0,5,0.4444444444444444,0.23076923076923078,8,6,H
567,2023-01-29,1501.46,1580.61,5,7,0.39285714285714285,0.5,7,8,A
568,2023-01-29,1448.49,1514.93,6,5,0.32142857142857145,0.2222222222222222,9,7,H
569,2023-01-29,1677.31,1591.33,9,15,0.6923076923076923,0.5,7,8,D
570,2023-01-30,1561.24,1474.25,13,5,0.5925925925925926,0.21428571428571427,8,9,A
571,2023-02-01,1564.75,1674.2,7,13,0.5555555555555556,0.6071428571428571,4,4,A
572,2023-02-02,1672.98,1459.67,10,4,0.6666666666666666,0.2222222222222222,4,4,H
573,2023-02-03,1505.18,1462.35,2,8,0.5172413793103449,0.25,5,6,H
574,2023-02-04,1457.89,1491.58,8,5,0.39285714285714285,0.32142857142857145,8,6,D
575,2023-02-04,1376.93,1546.89,2,10,0.25,0.3103448275862069,7,5,H
576,2023-02-04,1590.49,1433.84,10,3,0.5714285714285714,0.10714285714285714,6,7,D
577,2023-02-04,1555.74,1458.25,7,8,0.5357142857142857,0.25,3,6,A
578,2023-02-05,1463.94,1676.18,6,10,0.39285714285714285,0.7241379310344828,8,3,H
579,2023-02-05,1481.94,1456.47,5,1,0.4,0.21428571428571427,8,3,H
580,2023-02-05,1595.66,1462.02,13,3,0.5357142857142857,0.1111111111111111,7,7,A
581,2023-02-05,1683.21,1527.05,13,10,0.6785714285714286,0.2857142857142857,4,8,H
582,2023-02-06,1488.6,1483.81,7,6,0.42857142857142855,0.0,7,10,H
583,2023-02-10,1455.62,1489.12,7,7,0.1724137931034483,0.1111111111111111,7,5,H
584,2023-02-11,1476.06,1541.14,5,6,0.6,0.4482758620689655,5,7,A
585,2023-02-11,1522.87,1477.7,9,9,0.5172413793103449,0.20689655172413793,6,6,H
586,2023-02-11,1449.28,1511.91,1,4,0.3448275862068966,0.21428571428571427,6,8,A
587,2023-02-12,1439.67,1496.35,1,9,0.3103448275862069,0.2413793103448276,8,6,D
588,2023-02-12,1472.84,1584.66,10,8,0.3448275862068966,0.5172413793103449,8,8,A
589,2023-02-12,1477.39,1492.76,6,6,0.5,0.3103448275862069,7,8,D
590,2023-02-12,1534.23,1687.39,7,15,0.5714285714285714,0.6206896551724138,8,7,A
591,2023-02-13,1456.71,1580.28,8,10,0.3793103448275862,0.4827586206896552,9,8,A
592,2023-02-15,1662.42,1389.6,7,5,0.6785714285714286,0.13793103448275862,10,11,H
593,2023-02-17,1480.31,1465.78,6,5,0.45454545454545453,0.0,7,6,H
594,2023-02-18,1588.89,1463.9,10,7,0.5172413793103449,0.27586206896551724,5,6,D
595,2023-02-18,1551.43,1475.69,6,7,0.5172413793103449,0.2,7,6,H
596,2023-02-18,1471.03,1526.44,6,4,0.41379310344827586,0.3,7,6,H
597,2023-02-18,1494.46,1664.8,6,10,0.3793103448275862,0.7,6,3,A
598,2023-02-19,1387.22,1448.1,5,7,0.27586206896551724,0.10344827586206896,4,6,A
599,2023-02-19,1496.87,1529.55,10,9,0.4482758620689655,0.27586206896551724,7,8,D
600,2023-02-19,1593.61,1522.27,11,6,0.5517241379310345,0.2413793103448276,7,8,H
601,2023-02-19,1695.18,1464.43,15,7,0.6896551724137931,0.2413793103448276,7,9,H
602,2023-02-20,1439.14,1438.93,2,1,0.3,0.20689655172413793,8,9,H
603,2023-02-24,1376.81,1557.34,4,9,0.26666666666666666,0.4666666666666667,5,6,A
604,2023-02-25,1458.51,1480.46,7,9,0.36666666666666664,0.2,6,7,H
605,2023-02-25,1461.49,1495.66,6,8,0.2,0.23333333333333334,6,6,H
606,2023-02-25,1672.12,1599.63,10,13,0.6896551724137931,0.5333333333333333,7,6,D
607,2023-02-25,1431.06,1583.7,0,8,0.3333333333333333,0.5,5,7,H
608,2023-02-26,1516.25,1487.79,6,6,0.5333333333333333,0.1,7,9,A
609,2023-02-26,1469.09,1469.78,7,7,0.3333333333333333,0.18181818181818182,8,8,H
610,2023-02-26,1458.3,1698.11,4,15,0.5454545454545454,0.6333333333333333,9,7,H
611,2023-02-26,1530.76,1487.14,10,3,0.5333333333333333,0.3,7,8,A
612,2023-02-27,1517.0,1447.01,3,5,0.5517241379310345,0.10344827586206896,9,7,H
613,2023-03-03,1571.5,1470.32,5,9,0.5,0.23333333333333334,6,6,D
614,2023-03-04,1440.96,1500.68,5,9,0.3225806451612903,0.18181818181818182,5,6,H
615,2023-03-04,1472.72,1523.05,6,3,0.5833333333333334,0.2903225806451613,6,5,A
616,2023-03-04,1471.98,1369.76,6,3,0.43333333333333335,0.13333333333333333,7,8,A
617,2023-03-04,1603.64,1517.47,11,7,0.5666666666666667,0.26666666666666666,7,6,H
618,2023-03-05,1461.88,1466.99,7,7,0.45454545454545453,0.13333333333333333,7,8,H
619,2023-03-05,1683.69,1443.26,12,3,0.7,0.2,7,8,H
620,2023-03-05,1486.83,1503.36,8,6,0.43333333333333335,0.23333333333333334,8,7,D
621,2023-03-05,1564.4,1668.12,9,10,0.5333333333333333,0.7096774193548387,9,8,D
622,2023-03-06,1500.43,1476.98,5,10,0.36666666666666664,0.26666666666666666,8,8,D
623,2023-03-10,1475.0,1450.52,7,8,0.22580645161290322,0.1,7,6,D
624,2023-03-11,1667.29,1458.98,8,7,0.6666666666666666,0.12903225806451613,6,6,H
625,2023-03-11,1384.46,1469.9,6,7,0.25806451612903225,0.16666666666666666,7,6,D
626,2023-03-11,1479.74,1485.16,8,6,0.3548387096774194,0.22580645161290322,5,6,H
627,2023-03-11,1440.46,1497.67,3,6,0.3548387096774194,0.3225806451612903,6,5,H
628,2023-03-12,1457.28,1566.82,6,5,0.41935483870967744,0.4838709677419355,8,9,D
629,2023-03-12,1511.8,1462.01,4,3,0.5161290322580645,0.0,8,8,H
630,2023-03-12,1533.76,1565.22,6,10,0.5666666666666667,0.4838709677419355,8,7,D
631,2023-03-12,1505.02,1686.49,7,12,0.5161290322580645,0.6129032258064516,7,7,A
632,2023-03-13,1491.12,1609.3,9,11,0.5,0.5161290322580645,9,9,A
633,2023-03-17,1469.6,1498.0,5,4,0.5,0.22580645161290322,6,5,A
634,2023-03-18,1455.45,1472.21,3,8,0.5384615384615384,0.22580645161290322,6,8,D
635,2023-03-18,1477.14,1482.36,3,6,0.41935483870967744,0.16666666666666666,7,5,D
636,2023-03-18,1455.7,1487.77,6,8,0.3870967741935484,0.25806451612903225,7,7,A
637,2023-03-18,1618.07,1449.95,13,6,0.5806451612903226,0.1935483870967742,5,7,H
638,2023-03-19,1566.47,1458.27,11,4,0.5161290322580645,0.1935483870967742,7,7,H
639,2023-03-19,1488.18,1532.52,5,7,0.3548387096774194,0.3125,8,7,A
640,2023-03-19,1565.83,1384.76,6,4,0.4838709677419355,0.16129032258064516,7,8,H
641,2023-03-19,1453.31,1518.36,8,7,0.34375,0.25806451612903225,9,7,H
642,2023-03-19,1693.52,1670.57,12,11,0.7096774193548387,0.6875,7,8,H
643,2023-03-31,1453.1,1477.3,4,4,0.40625,0.3125,12,12,D
644,2023-04-01,1484.34,1444.47,7,6,0.46153846153846156,0.125,14,14,H
645,2023-04-01,1509.33,1463.02,4,10,0.5,0.0967741935483871,15,13,D
646,2023-04-01,1473.87,1508.64,6,4,0.21875,0.25,14,13,A
647,2023-04-01,1381.04,1700.77,4,12,0.25,0.625,13,13,A
648,2023-04-02,1499.0,1453.79,11,4,0.375,0.0,15,15,D
649,2023-04-02,1663.31,1458.27,8,4,0.6774193548387096,0.15384615384615385,14,16,H
650,2023-04-02,1543.4,1569.56,10,6,0.5483870967741935,0.46875,14,14,H
